created_at,name,act_name,symbol,qty,cex,status,up_status,path,level,earn,cost,buy_px,benefit,sell_px,profit,order_id,client_order_id,fx_order_id,fx_client_order_id,open_at,close_at
2024-09-26 15:39:40.305,bitgetAPU,bitget,APUUSDT,104620.75,bitget,filled,0,buy->sell,1,1.2,28.634699275,0.0002737,29.8378379,0.0002852,1.2,1223102918791208969,443a77f6-810c-4fb5-b816-13d4d9d75294,1223110483491102728,2036ab07-947e-4fe5-bff8-074b2cb3d92b,2024-09-26 16:08:15.425,2024-09-26 17:26:29.611
2024-09-26 19:21:39.411,bitgetAPU,bitget,APUUSDT,98522.17,bitget,filled,0,buy->sell,1,1.2,28.66995147,0.000291,29.871921944,0.0003032,1.2,1223158784072556546,0c5c2055-815a-4f89-9a44-9871cbd5ce19,1223165070143070211,90c92248-95fe-4afa-99a0-1bbca20ab9ba,2024-09-26 19:46:30.409,2024-09-26 20:03:13.502
2024-09-27 03:46:38.025,bitgetAPU,bitget,APUUSDT,95253.21,bitget,filled,0,buy->sell,1,1.2,28.76646942,0.000302,29.966659866,0.0003146,1.2,1223285868585492489,1f2e0327-e2ff-46c0-be51-b828704adb0d,1223288886525632526,0a4034c7-47ff-4b88-a9aa-fc4d9a815461,2024-09-27 03:58:21.849,2024-09-27 11:58:01.833
2024-09-27 16:05:37.963,bitgetAPU,bitget,APUUSDT,96200.1,bitget,filled,0,sell->buy,1,1.2,30.02405121,0.0003121,31.22655246,0.0003246,1.2,1223471840765878280,96a23c28-8f0b-4032-b3f9-2f03bc07b840,1223476367187451910,b1b7b431-ff38-4e43-88b1-7a1377a488e3,2024-09-27 16:23:17.217,2024-09-27 20:17:05.077
2024-09-27 17:45:25.602,bitgetMEW,bitget,MEWUSDT,4496.07,bitget,filled,0,buy->sell,1,1.2,28.79283228,0.006404,29.99328297,0.006671,1.2,1223496954387570717,7d4d56c4-6d18-4382-aeb0-383027fe34ab,1223505006318788609,919ea087-99e6-4eed-a0f2-5cdc3f62dfce,2024-09-27 18:16:26.678,2024-10-07 21:18:39.987
2024-09-27 17:45:25.844,bitgetMEW,bitget,MEWUSDT,4496.07,bitget,filled,0,sell->buy,1,1.2,27.59238159,0.006137,28.79283228,0.006404,1.2,1223496955918491656,12d08d8c-de49-4d28-acd5-c5a337602f52,1223505008063619084,4e8109e5-5c43-4380-af38-ad8088260a47,2024-09-27 18:16:26.678,2024-09-28 03:33:52.653
2024-09-30 03:13:37.689,bitgetAPU,bitget,APUUSDT,75122.07,bitget,filled,0,buy->sell,1,1.2,28.666581912,0.0003816,29.868535032,0.0003976,1.2,1224364725103173639,ce534b33-4634-47b1-833a-c3e051920435,1224369254896967722,5351526c-0371-4fea-a640-753243ed7f02,2024-09-30 03:31:01.224,2024-10-01 02:46:44.717
2024-09-30 13:59:25.691,bitgetMEW,bitget,MEWUSDT,4759.64,bitget,filled,0,buy->sell,1,1.2,28.7720238,0.006045,29.97145308,0.006297,1.2,1224527249555529763,1bc839b4-b151-4020-a41a-19fe9b6aee2f,1224534797478207488,ed329308-4be2-46d8-a45d-12c37b169c57,2024-09-30 14:29:21.354,2024-10-07 00:20:35.150
2024-09-30 16:51:38.032,bitgetAPU,bitget,APUUSDT,80797.2,bitget,filled,0,buy->sell,1,1.2,28.75572348,0.0003559,29.95960176,0.0003708,1.2,1224570579920297986,8039c41a-28af-4df8-a541-34bfc039b146,1224578130091122700,40edc52b-3924-4267-af7a-c3d3cc450d93,2024-09-30 17:20:38.036,2024-09-30 21:06:05.059
2024-09-30 21:21:37.813,bitgetAPU,bitget,APUUSDT,80710.25,bitget,filled,0,sell->buy,1,1.2,30.1856335,0.000374,31.388216225,0.0003889,1.2,1224638528219791371,594a8dac-3686-4465-88dd-cfee865cfba3,1224643562143760421,8d7f867f-1ebc-4fb3-b8f6-87295742a39d,2024-09-30 21:40:45.709,2024-09-30 22:08:12.637
2024-10-01 22:22:37.971,bitgetAPU,bitget,APUUSDT,74645.43,bitget,filled,0,buy->sell,1,1.2,28.686238749,0.0003843,29.888030172,0.0004004,1.2,1225016268555042819,5f2f2759-0338-4fee-85ca-5059d7b09688,1225023064346738688,481f5d87-37d6-4dbc-8934-e3bb2fe79037,2024-10-01 22:49:34.015,2024-10-01 23:37:44.894
2024-10-01 22:25:26.710,bitgetMEW,bitget,MEWUSDT,5256.7,bitget,filled,0,buy->sell,1,1.2,28.7699191,0.005473,29.9684467,0.005701,1.2,1225016976121544722,6a3fdf2a-c370-4bd1-a0a6-87863bb4946d,1225024020144734226,21804474-f97e-4ab7-9267-c7fcf7cd4ac6,2024-10-01 22:52:36.334,2024-10-05 05:01:50.151
2024-10-01 22:42:40.683,bitgetAPU,bitget,APUUSDT,76657.72,bitget,filled,0,sell->buy,1,1.2,30.0881551,0.0003925,31.291681304,0.0004082,1.2,1225021322355818500,76bfd36e-4e1b-4da5-9f29-12697b1e8e58,1225091007596216320,5c43dc19-634b-4efb-9f6a-5e3cc554bcff,2024-10-01 23:44:36.501,2024-10-02 04:20:55.557
